DATAFLOW,FREQ,INDICATOR,ECONOMY_CODE,TIME_PERIOD,OBS_VALUE,UNIT,UNIT_MULT,DECIMALS,FOOTNOTE,OBS_STATUS,REF_YEAR,BASE_YEAR,DATA_SOURCE,METHODOLOGY
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,MAL,2024,34.05,PERSONS,6,1,"2010, 2020: For 2000, 2010, and 2020, figures are based on adjusted data from the Population Census. For all other years, intercensal mid-year population were estimated using the cohort-component method.",A,Ending 30 June,,Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,MAL,2025,34.23,PERSONS,6,1,"2010, 2020: For 2000, 2010, and 2020, figures are based on adjusted data from the Population Census. For all other years, intercensal mid-year population were estimated using the cohort-component method.",A,Ending 30 June,,Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2005,4.265762,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2006,4.401365,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2007,4.588599,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2008,4.839396,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2009,4.987573,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2010,5.076732,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2011,5.183688,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2012,5.312437,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2013,5.399162,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2014,5.469724,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2015,5.535002,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2016,5.607283,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2017,5.612253,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2018,5.638676,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2019,5.703569,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2020,5.685807,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2021,5.453566,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2022,5.637022,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2023,5.917648,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2024,6.03686,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,SIN,2025,6.111175,PERSONS,6,1,"Refers to Singapore residents (i.e., Singapore citizens and permanent residents) and nonresidents. For 2003 onward, excludes residents who are overseas for a continuous period of 12 months or longer as at the reference period.",A,Ending 30 June,,Singapore Department of Statistics,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2005,64.053,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2006,64.423,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2007,64.794,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2008,65.168,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2009,65.543,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2010,65.92110233,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2011,66.33287256,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2012,66.74464279,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2013,67.15641302,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2014,67.56818325,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2015,67.97995348,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2016,68.24256489,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2017,68.8852262,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
